Sample Name,Reservoir,Date,Date analyzed,Station,Depth,Rep,Dilution,a254,a350,Sr,Max Fl Ex ,Max Fl Em ,Max Fl ,B,T,A,C,M,N,FI,BIX,HIX,T/B,T/M,T/N,T/C,A/T,A/C,A/M,M/C,C/N
F27Jun19_50_R2.csv,FCR,6/27/2019,7/28/2020,50,0.1,2,1,,,,300,300,9.603766486,0.112042847,0.115161417,0.188559146,0.084516576,0.083409151,0.091858282,1.465395037,0.653066206,2.53618318,1.027833722,1.380680833,1.253685725,1.362589717,1.637346531,2.231031546,2.260652973,0.98689696,0.920075728
20200228_F27Jun19_5R1_Dil.csv,FCR,6/27/2019,2/28/2020,50,5,1,2,,,,300,300,14.73061936,0.07794098,0.082908603,0.20919061,0.104730993,0.087467467,0.082900401,1.531417275,0.651162244,3.874912395,1.063735706,0.94787932,1.000098937,0.791633887,2.523147192,1.99740882,2.391639044,0.835163159,1.263335177
F27Jun19_5m_R1.csv,FCR,6/27/2019,7/28/2020,50,5,1,1,,,,305,304,15.46009093,0.238728667,0.192796068,0.241639706,0.112251018,0.122408316,0.154155236,1.553569696,0.692442573,1.919155315,0.807594958,1.575024265,1.250661823,1.717544046,1.253343535,2.152672727,1.974046481,1.090487356,0.728168705
F27Jun19_9m_R1.csv,FCR,6/27/2019,7/28/2020,50,9,1,1,,,,300,300,15.39706266,0.270837251,0.20257321,0.208858494,0.094045126,0.105962269,0.153201927,1.573259557,0.71993182,1.528216947,0.747951803,1.911748511,1.322262808,2.15400008,1.031027222,2.220832718,1.971064756,1.126717279,0.613863862
20200228_F27Jun19_9R2_Dil.csv,FCR,6/27/2019,2/28/2020,50,9,2,2,,,,300,300,17.62436221,0.205464756,0.154715212,0.230172592,0.111641959,0.115438016,0.130554135,1.560797157,0.70694224,2.093509384,0.753001219,1.3402449,1.185065575,1.385815989,1.487717917,2.061703276,1.993906351,1.034002061,0.855139199
F27Jun19_99_R2.csv,FCR,6/27/2019,8/1/2020,99,0.1,2,1,,,,300,300,9.0099358,0.02379435,0.034213667,0.132376946,0.070783981,0.051240495,0.04242094,1.401378042,0.566907941,5.521752058,1.437890344,0.667707573,0.806527785,0.483353243,3.869124809,1.870154024,2.583443934,0.723899597,1.668609441
F27Jun19_100_R2.csv,FCR,6/27/2019,3/20/2020,100,0.1,2,1,,,,305,306,13.59301285,0.025872211,0.033345019,0.134344322,0.069029107,0.050807708,0.042916779,1.434576011,0.612380737,5.295106467,1.288835314,0.656298437,0.776969282,0.483057371,4.028917223,1.946198163,2.644172075,0.736033098,1.608441
F27Jun19_101_R1.csv,FCR,6/27/2019,8/1/2020,101,0.1,1,1,,,,300,300,6.454239277,0.026594417,0.035979867,0.130939501,0.0676387,0.050820325,0.044460838,1.423598281,0.599873325,5.488852989,1.352910556,0.70798184,0.809248506,0.531942023,3.639243625,1.935866615,2.576518399,0.751349812,1.521309601
F27Jun19_102_R1.csv,FCR,6/27/2019,7/31/2020,102,0.1,1,1,,,,300,300,16.11869907,0.343289466,0.319320518,0.157873241,0.059461949,0.08210775,0.179741027,1.417233063,0.752541287,0.781097819,0.930178607,3.889042337,1.776558882,5.370165672,0.494403687,2.655029708,1.92275687,1.380845259,0.330820126
F27Jun19_200_R2.csv,FCR,6/27/2019,3/20/2020,200,0.1,2,1,,,,310,310,11.04973597,0.215034432,0.161074913,0.312870879,0.157946024,0.122331071,0.142563095,1.43268793,0.544460577,3.057663145,0.749065682,1.316713016,1.129850008,1.019809864,1.942393588,1.980872142,2.55757492,0.774511873,1.107902608
F1Jul19_0.1mR1_Dil.csv,FCR,7/1/2019,2/3/2020,50,0.1,1,4,,,,300,300,30.56000944,0.949490477,0.311236354,0.274138574,0.11363547,0.131233867,0.197593767,1.482700776,0.676951812,1.118448368,0.327793024,2.371616114,1.575132447,2.738901454,0.880805118,2.412438418,2.08893161,1.154867113,0.575096429
F1Jul19_5mR1.csv,FCR,7/1/2019,2/3/2020,50,5,1,1,,,,305,304,15.91440244,0.195556489,0.071652998,0.193166863,0.100101222,0.084343303,0.074774054,1.531360249,0.689372856,3.63812192,0.366405628,0.849539869,0.958260178,0.715805432,2.695865731,1.929715335,2.290245419,0.842580153,1.33871599
F1Jul19_9.0mR1.csv,FCR,7/1/2019,2/3/2020,50,9,1,1,,,,300,300,24.18741209,0.223856032,0.108407276,0.244877569,0.117924004,0.106823713,0.102168841,1.562346399,0.694208491,2.667634647,0.4842723,1.014824071,1.061060055,0.919297783,2.258866552,2.076571014,2.292352151,0.905869115,1.154207129
20190909_F03Jul19_0.1mR1_50Dil.csv,FCR,7/3/2019,9/9/2019,50,0.1,1,2,,,,300,300,17.38708348,0.097511594,0.056308718,0.20627015,0.095592377,0.088053205,0.07455183,1.509879524,0.643694886,3.455935861,0.577456643,0.63948516,0.755296253,0.589050296,3.663200975,2.15780962,2.342562661,0.921132081,1.282227099
20190930_F3Jul19_5m_R1FltDil.csv,FCR,7/3/2019,9/9/2019,50,5,1,2,,,,300,300,14.26477322,0.107781039,0.105257196,0.203677714,0.097644771,0.095437546,0.09450701,1.560270229,0.688425876,2.980592695,0.976583604,1.102890851,1.113750137,1.077960389,1.935047888,2.085904974,2.134146611,0.97739535,1.033201357
20190909_F03Jul19_5mR2_50Dil.csv,FCR,7/3/2019,9/9/2019,50,5,2,2,,,,300,300,17.6941472,0.079575699,0.046808695,0.203170169,0.104040711,0.086546605,0.07204181,1.517231597,0.640767556,4.010329956,0.588228514,0.540849582,0.649743459,0.449907487,4.34043652,1.952794889,2.347523277,0.831853259,1.444171251
20190909_F03Jul19_9mR1.csv,FCR,7/3/2019,9/9/2019,50,9,1,1,,,,300,300,19.94434511,0.032863056,0.037769438,0.195598577,0.099783977,0.082866729,0.064972471,1.522392049,0.676096882,5.13927492,1.149297814,0.45578531,0.58131448,0.378512054,5.178752639,1.960220298,2.360399378,0.830461284,1.535788555
F8Jul19_0.1mR2_Dil.csv,FCR,7/8/2019,2/3/2020,50,0.1,2,2,,,,300,300,16.31975452,0.364856199,0.128218762,0.228768287,0.1036986,0.096494443,0.102209782,1.518349584,0.637000443,2.685047227,0.351422732,1.328768355,1.254466648,1.23645606,1.784202895,2.206088481,2.370792346,0.930527925,1.014566299
F8Jul19_5mR1.csv,FCR,7/8/2019,2/3/2020,50,5,1,1,,,,300,300,24.90427609,0.211443968,0.094060442,0.219250362,0.110862962,0.093554831,0.089055182,1.544140232,0.689272884,3.091058335,0.444848074,1.005404429,1.056204027,0.848438833,2.330951861,1.977670077,2.343549326,0.843878153,1.244879402
F8Jul19_9.0mR1.csv,FCR,7/8/2019,2/3/2020,50,9,1,1,,,,300,300,26.21231708,0.20923773,0.085069011,0.221191199,0.106394361,0.097529213,0.090942698,1.534531019,0.720351014,2.7521575,0.406566306,0.872241339,0.935413323,0.799563152,2.600138359,2.078974821,2.267948164,0.916676516,1.169905492
20200227_F8Jul19_INFR2_Dil.csv,FCR,7/8/2019,2/27/2020,100,0.1,2,2,,,,300,300,8.84992739,0.062257074,0.087082034,0.153950957,0.078978093,0.061555353,0.065782129,1.417746462,0.58132561,3.509467552,1.398749233,1.414694724,1.323794698,1.10260999,1.767884257,1.949286843,2.501016532,0.779397824,1.200601038
20200227_F8Jul19_WETR1_Dil.csv,FCR,7/8/2019,2/27/2020,200,0.1,1,2,,,,325,324,11.01859368,0.043653929,0.055778484,0.294470006,0.15160243,0.105852538,0.082086074,1.425726591,0.522886143,6.54244655,1.277742606,0.526945176,0.679512149,0.367926056,5.279275868,1.94238315,2.78188895,0.698224546,1.846871506
20190909_F15Jul19_0.1mR1_50Dil.csv,FCR,7/15/2019,9/9/2019,50,0.1,1,2,,,,300,300,18.89472447,0.141819564,0.110114565,0.236071202,0.105092225,0.098491709,0.100048751,1.436326368,0.625283239,2.591135573,0.776441291,1.118008472,1.100609096,1.047789834,2.143868987,2.24632413,2.39686369,0.937193108,1.050410169
20190930_F15Jul19_5m_R1_Dil.csv,FCR,7/15/2019,9/30/2019,50,5,1,2,,,,300,300,25.60413276,0.125606023,0.117067984,0.211474078,0.100673506,0.095048157,0.099010965,1.514228816,0.70160177,2.432486335,0.932025239,1.231670209,1.182373923,1.162847983,1.806421121,2.100593157,2.22491508,0.944122846,1.016791482
20190909_F15Jul19_5mR2_50Dil.csv,FCR,7/15/2019,9/9/2019,50,5,2,2,,,,300,300,20.65233713,0.096963399,0.072410097,0.230899666,0.12087544,0.100673093,0.08657222,1.569832243,0.672483554,3.778380453,0.746777629,0.719259683,0.836412621,0.599047229,3.188777182,1.910228135,2.293558865,0.832866408,1.396238194
20190909_F15Jul19_9.0mR2.csv,FCR,7/15/2019,9/5/2019,50,9,2,1,,,,300,300,18.26475204,0.034053842,0.039503832,0.187897205,0.096407638,0.081339139,0.064769562,1.553213276,0.703841921,5.359799907,1.160040375,0.485668184,0.609913522,0.409758319,4.756429845,1.9489867,2.310046643,0.84370015,1.488471358
B18Jul19_01_R1.csv,BVR,7/18/2019,7/31/2020,1,0.1,1,1,,,,300,300,16.09687101,0.068509075,0.073724997,0.162861972,0.072850954,0.07187363,0.06771685,1.459153217,0.733196953,2.687712335,1.076134755,1.025758647,1.088724551,1.011997696,2.209046841,2.235550312,2.265948899,0.986584611,1.075817223
B18Jul19_20_R1.csv,BVR,7/18/2019,7/31/2020,20,0.1,1,1,,,,300,300,21.09333859,0.095295933,0.101641477,0.174388266,0.075549877,0.085436009,0.086162155,1.431255306,0.733157819,2.074957966,1.06658777,1.189679597,1.179653364,1.345355955,1.715719523,2.308253478,2.04115651,1.130855701,0.876833644
B18Jul19_30_R2.csv,BVR,7/18/2019,7/31/2020,30,0.1,2,1,,,,300,300,23.54170229,0.080449898,0.084018992,0.182461317,0.076574187,0.078407179,0.077729146,1.470865669,0.745183814,2.383014833,1.044364181,1.071572698,1.080920048,1.097223424,2.171667538,2.382804493,2.327099643,1.023937458,0.985141242
B18Jul19_45_R1.csv,BVR,7/18/2019,7/31/2020,45,0.1,1,1,,,,300,300,24.93516234,0.084436426,0.086018906,0.179148927,0.076566465,0.0783548,0.081703817,1.433211101,0.743237546,2.56446008,1.018741665,1.09781284,1.05281379,1.123454057,2.082669215,2.33978318,2.286381005,1.023356638,0.937122247
B18Jul19_Surf_R1.csv,BVR,7/18/2019,7/31/2020,50,0.1,1,1,,,,300,300,17.82193809,0.071754597,0.08141413,0.1628581,0.071684781,0.072334032,0.072948085,1.428689193,0.719037009,2.262748538,1.134619008,1.125530103,1.11605576,1.135724059,2.000366514,2.271864376,2.251472728,1.009057026,0.982682151
B18Jul19_200_R2.csv,BVR,7/18/2019,7/31/2020,200,0.1,2,1,,,,300,300,32.56383506,0.095062304,0.101698147,0.292025894,0.13820114,0.119353093,0.111753975,1.460981172,0.637419835,3.182316252,1.069805197,0.852078017,0.910018161,0.735870534,2.871496707,2.113049815,2.446739219,0.863618729,1.236655252
F18Jul19_01_R1.csv,FCR,7/18/2019,8/4/2020,1,0.1,1,1,,,,300,300,24.29579076,0.088227372,0.091551714,0.216705968,0.094307598,0.087762307,0.086153405,1.468955205,0.695313152,2.862439725,1.037679254,1.043178065,1.062659266,0.970777713,2.367033429,2.297863299,2.469237353,0.930596363,1.094647366
F18Jul19_20_R2.csv,FCR,7/18/2019,8/4/2020,20,0.1,2,1,,,,300,300,16.39365415,0.106613648,0.122558662,0.239390909,0.106231652,0.100881379,0.106542669,1.425508093,0.663299777,2.760457848,1.149558845,1.214878931,1.150324681,1.153692514,1.953276138,2.253480059,2.372994027,0.949635791,0.997080823
F18Jul19_30_R1.csv,FCR,7/18/2019,8/4/2020,30,0.1,1,1,,,,300,300,16.17231159,0.116578193,0.128353584,0.230179816,0.104331151,0.098390636,0.100580088,1.433416761,0.654891503,2.68827439,1.101008522,1.304530486,1.276133145,1.230251783,1.793325971,2.206242473,2.339448402,0.943060967,1.037294287
F18Jul19_45_R1.csv,FCR,7/18/2019,8/4/2020,45,0.1,1,1,,,,300,300,18.93492549,0.102010684,0.116950932,0.233093212,0.102026993,0.09934946,0.101846817,1.424887842,0.652750996,2.912989197,1.146457671,1.177167264,1.148302273,1.146274418,1.993085556,2.284622986,2.34619507,0.973756622,1.001769084
F18Jul19_Surf_R1.csv,FCR,7/18/2019,8/4/2020,50,0.1,1,1,,,,300,300,20.62092276,0.146428904,0.14918532,0.261784031,0.115144175,0.115478592,0.124730481,1.442576713,0.658281112,2.548631327,1.018824261,1.291887242,1.196061451,1.295639318,1.75475731,2.273532563,2.266948582,1.002904336,0.923143837
F18Jul19_99_R1.csv,FCR,7/18/2019,8/4/2020,99,0.1,1,1,,,,305,304,18.96872019,0.030670961,0.036706026,0.177436281,0.09023654,0.062816318,0.057956935,1.407591873,0.560833926,5.814209893,1.196768029,0.584339025,0.63333276,0.406775637,4.833982352,1.96634625,2.824684533,0.696129507,1.556958437
F18Jul19_100_R2.csv,FCR,7/18/2019,8/4/2020,100,0.1,2,1,,,,305,304,5.250235211,0.019420817,0.030933513,0.160936001,0.086604371,0.063716698,0.045824091,1.386932594,0.534469153,7.202109908,1.592801783,0.485485179,0.67504913,0.357181887,5.202642298,1.858289595,2.525805727,0.735721507,1.889931025
F18Jul19_101_R2.csv,FCR,7/18/2019,8/4/2020,101,0.1,2,1,,,,300,300,7.897616802,0.028386197,0.031753213,0.159466911,0.087918967,0.060226591,0.046032345,1.354932764,0.528688852,6.488657096,1.118614572,0.527229134,0.689802207,0.361164541,5.022071603,1.813794187,2.647782463,0.685023869,1.909938902
F18Jul19_102_R2.csv,FCR,7/18/2019,8/4/2020,102,0.1,2,1,,,,240,482,14.7100217,0.026911965,0.023097109,0.054796967,0.020644348,0.020751919,0.024361351,1.564275837,0.817326765,1.422952832,0.858246848,1.11301074,0.948104607,1.118810296,2.372459985,2.654332659,2.640573444,1.005210692,0.847422132
F18Jul19_200_R1.csv,FCR,7/18/2019,8/4/2020,200,0.1,1,1,,,,300,300,25.1821625,0.067376292,0.075861469,0.393148093,0.189489659,0.136528059,0.110038473,1.417583423,0.559010836,6.42378796,1.125937137,0.555647459,0.689408591,0.400346221,5.182447688,2.074773348,2.879613887,0.720504008,1.72203097
F22Jul19_0.1mR1_Dil.csv,FCR,7/22/2019,2/5/2020,50,0.1,1,2,,,,300,300,26.01131197,0.231247688,0.229240834,0.287605564,0.120692895,0.174855073,0.176180748,1.41520266,0.67317259,2.002640671,0.991321626,1.311033361,1.301168468,1.899373066,1.254600058,2.382953559,1.644822531,1.448760285,0.685051552
F22Jul19_5mR2.csv,FCR,7/22/2019,2/5/2020,50,5,2,1,,,,300,300,19.67771472,0.079778883,0.092272814,0.217523928,0.111620774,0.101591876,0.088390264,1.519128722,0.707175277,3.321345659,1.156606993,0.908269615,1.043925085,0.826663449,2.357399958,1.948776381,2.141154753,0.910152047,1.262817518
F22Jul19_9mR2_Dil.csv,FCR,7/22/2019,2/5/2020,50,9,2,2,,,,300,300,37.87220649,0.125882216,0.147097223,0.302061991,0.141546012,0.137172664,0.139600171,1.56596425,0.681761283,2.569845394,1.168530612,1.072350849,1.053703744,1.039218416,2.053485342,2.134019785,2.202056749,0.969102992,1.013938675
20200228_F22Jul19_INFR2_Dil.csv,FCR,7/22/2019,2/28/2020,100,0.1,2,2,,,,300,300,15.19388927,0.021205475,0.035889064,0.182106752,0.094355399,0.061945459,0.048006118,1.372558931,0.527681085,7.337928181,1.692443298,0.579365545,0.747593563,0.380360475,5.07415711,1.930008809,2.939791799,0.656512073,1.965486985
20200302_F22Jul19_WETR1_Dil.csv,FCR,7/22/2019,3/2/2020,200,0.1,1,2,,,,300,300,35.28864291,0.078898355,0.091378428,0.415984214,0.212017752,0.14970116,0.129216414,1.429980019,0.551256821,5.661228508,1.158179127,0.610405612,0.707173538,0.430994232,4.552324023,1.962025395,2.77876413,0.706078423,1.640795829
F29Jul19_SurfR2_Dil.csv,FCR,7/29/2019,2/12/2020,50,0.1,2,4,,,,300,300,36.00302516,0.415108018,0.14342749,0.255792937,0.107553614,0.112771859,0.12351304,1.395147734,0.679499456,2.082689318,0.345518476,1.271837588,1.161233576,1.333544118,1.783430342,2.378283043,2.268233745,1.048517618,0.870787521
F29Jul19_5mR1_ReDL.csv,FCR,7/29/2019,2/12/2020,50,5,1,2,,,,300,300,34.46122046,0.382880875,0.117543224,0.245673788,0.121907933,0.112167164,0.111117265,1.498432708,0.690563737,2.835930913,0.306996855,1.047929003,1.05783043,0.964196678,2.090071885,2.015240367,2.190246946,0.92009733,1.097110636
F29Jul19_9R2_Dil.csv,FCR,7/29/2019,2/12/2020,50,9,2,1,,,,300,300,109.4778188,1.012458939,0.327031873,0.684911105,0.291795343,0.28470724,0.327438521,1.478097705,0.677720056,2.112082933,0.323007541,1.148660192,0.998758092,1.120757684,2.09432524,2.347231105,2.405668032,0.975708649,0.891145433
F29Jul19_Inf_R1.csv,FCR,7/29/2019,7/27/2020,100,0.1,1,1,,,,300,300,30.73541432,0.181000534,0.04111291,0.174442739,0.088823804,0.06475495,0.05252743,1.366424892,0.570857374,4.396735694,0.227142482,0.634899886,0.78269412,0.462859153,4.243016048,1.963918813,2.693890405,0.72902699,1.690998472
F29Jul19_Wet_R1.csv,FCR,7/29/2019,7/27/2020,200,0.1,1,1,,,,300,300,26.76700206,0.197266805,0.066126734,0.325953354,0.164488145,0.115247762,0.094499684,1.421444702,0.556032262,4.892279831,0.335214706,0.573778899,0.69975614,0.402015198,4.929222033,1.981622172,2.828283591,0.700644793,1.740621109
F5Aug19_SurfR1_Dil.csv,FCR,8/5/2019,2/12/2020,50,0.1,1,2,,,,300,300,24.69217905,0.397197642,0.143537149,0.26280273,0.116530001,0.115501951,0.120733975,1.40836929,0.642019356,2.38160588,0.361374625,1.24272489,1.18887123,1.231761331,1.830903927,2.255236658,2.275309882,0.991177807,0.965179861
F5Aug19_5R1.csv,FCR,8/5/2019,2/12/2020,50,5,1,2,,,,300,300,22.29930648,0.200903717,0.08375958,0.185815828,0.094081549,0.085188626,0.087361531,1.545073441,0.768164142,2.600626683,0.416914037,0.983224918,0.958769599,0.890286993,2.218442703,1.975050683,2.181228144,0.905476435,1.076921944
F5Aug19_9R1_Dil.csv,FCR,8/5/2019,2/12/2020,50,9,1,4,,,,300,300,94.86988384,0.880719436,0.191034338,0.514045636,0.226391552,0.202579825,0.201239641,1.460360593,0.664896128,2.490885078,0.216907144,0.943007713,0.94928781,0.843822732,2.690854649,2.270604322,2.537496689,0.894820605,1.124984874
F5Aug19_Inf_R1.csv,FCR,8/5/2019,8/4/2020,100,0.1,1,1,,,,305,304,10.96423371,0.025786028,0.035951249,0.176901022,0.096260898,0.062510536,0.048173341,1.410936802,0.525080594,6.716995831,1.394214286,0.575123032,0.746289293,0.37347718,4.920580744,1.837724621,2.829939314,0.649386583,1.998219256
F5Aug19_Wet_R1.csv,FCR,8/5/2019,7/27/2020,200,0.1,1,1,,,,300,300,27.39938197,0.21373949,0.071997557,0.366704649,0.187759039,0.131521745,0.102315849,1.447102652,0.551826809,5.466885073,0.336847239,0.547419418,0.703679415,0.383457208,5.093292951,1.953059894,2.788167464,0.70048156,1.835092418
20200214_F12Aug19_0.1R1_Dil.csv,FCR,8/12/2019,2/14/2020,50,0.1,1,8,,,,300,300,519.2098131,1.599084095,1.43096773,3.594232326,1.626207763,1.500829919,1.388721791,1.389032578,0.603293942,3.285105583,0.894867089,0.953450962,1.030420736,0.87994152,2.511749392,2.210192577,2.394829875,0.922901706,1.171010474
20200214_F12Aug19_5R2_Dil.csv,FCR,8/12/2019,2/14/2020,50,5,2,4,,,,300,300,88.24610494,0.133644904,0.186950118,0.645355897,0.33896575,0.291410989,0.250768369,1.559084571,0.716277256,4.009824662,1.398857066,0.641534208,0.745509169,0.551530997,3.452021868,1.903897064,2.214590116,0.859706295,1.351708558
20200214_F12Aug19_9R1_Dil.csv,FCR,8/12/2019,2/14/2020,50,9,1,4,,,,305,304,89.48774519,0.106911845,0.172304685,0.678508537,0.322421809,0.279405706,0.216863037,1.550983498,0.71315077,3.7545938,1.611651962,0.61668277,0.794532289,0.534407661,3.93784149,2.104412662,2.428398999,0.866584389,1.486753177
20190930_F14Aug19_0.1m_Dil.csv,FCR,8/14/2019,9/30/2019,50,0.1,2,2,,,,300,300,29.61882741,0.155431767,0.144242649,0.284125688,0.118182641,0.1214143,0.12075929,1.397117883,0.656964493,2.654736849,0.928012674,1.188020266,1.1944642,1.220506222,1.969775858,2.404123691,2.340133638,1.027344615,0.978662934
20190930_F14Aug19_5m_R1_Dil.csv,FCR,8/14/2019,9/30/2019,50,5,1,2,,,,300,300,32.15841092,0.126066374,0.1023314,0.234153748,0.114633098,0.130586736,0.116325178,1.557464991,0.724125451,2.465925445,0.811726372,0.783627829,0.879701215,0.892686338,2.288190601,2.042636489,1.793089832,1.139171308,0.985453879
20190930_F14Aug19_9m_R2_Dil.csv,FCR,8/14/2019,9/30/2019,50,9,2,2,,,,300,300,30.59160991,0.084235884,0.073502802,0.217234348,0.10595833,0.14038474,0.100549748,1.575734143,0.718936677,3.170072204,0.872583015,0.523581136,0.73100931,0.693695362,2.955456701,2.050186605,1.547421375,1.324905186,1.053790108
20190930_F14Aug19_9m_R2_DilFlt.csv,FCR,8/14/2019,9/30/2019,50,9,2,2,,,,300,300,26.0124825,0.104769138,0.072652924,0.203514173,0.104678572,0.150597685,0.103483584,1.547510875,0.721443343,2.877846954,0.69345731,0.482430551,0.702071978,0.694057272,2.801183507,1.944181783,1.351376502,1.438667743,1.011547616
F19Aug19Surf_R1.csv,FCR,8/19/2019,3/20/2020,50,0.1,1,1,,,,300,300,26.49687698,0.197705726,0.206861066,0.31863379,0.131015471,0.133437959,0.1551512,1.442501516,0.652346664,2.068232157,1.046307915,1.550241537,1.333286927,1.578905642,1.540327504,2.432031787,2.387879677,1.01849009,0.844437369
20200214_F19Aug19_0.1R2_Dil.csv,FCR,8/19/2019,2/14/2020,50,0.1,2,16,,,,300,300,4632.043393,19.44434047,27.54259463,39.41806364,16.89822774,17.10132113,18.88502578,1.351854409,0.611179935,2.358323859,1.41648387,1.610553619,1.458435639,1.629910252,1.431167403,2.332674423,2.304971841,1.012018621,0.894795058
20200214_F19Aug19_5R1_Dil.csv,FCR,8/19/2019,2/14/2020,50,5,1,8,,,,300,300,226.0192475,0.738046189,0.735866317,2.2932319,1.239779718,1.040630441,0.965927106,1.64168162,0.703998394,7.410443796,0.997046428,0.707135106,0.761823861,0.59354602,3.116370252,1.84970916,2.203694808,0.839367209,1.28351271
F19Aug19_5mR2.csv,FCR,8/19/2019,3/20/2020,50,5,2,1,,,,300,300,21.81275517,0.061661005,0.073929011,0.197384983,0.102460715,0.093370356,0.087957611,1.621966849,0.7442317,3.426009152,1.198958899,0.791782464,0.840507262,0.721535181,2.66992594,1.926445495,2.11400054,0.911279566,1.16488743
F19Aug19_9mR1.csv,FCR,8/19/2019,3/20/2020,50,9,1,1,,,,300,300,18.94308116,0.058792541,0.066509215,0.183824272,0.094379722,0.085572532,0.07738827,1.585606118,0.733272597,3.41759995,1.131252609,0.777226213,0.859422425,0.704698145,2.76389177,1.947709403,2.148169134,0.906683451,1.219561072
20200214_F19Aug19_9R2_Dil.csv,FCR,8/19/2019,2/14/2020,50,9,2,4,,,,300,300,72.11602341,0.154856395,0.193035815,0.607467727,0.328640806,0.287109549,0.247010121,1.56923733,0.72069884,4.573440589,1.246547261,0.672342023,0.781489495,0.587376281,3.146917207,1.848424527,2.11580468,0.873627204,1.330475063
F19Aug19_Inf_R1.csv,FCR,8/19/2019,8/4/2020,100,0.1,1,1,,,,305,302,24.63866896,0.030654913,0.038096514,0.18126673,0.092125625,0.068251427,0.053189067,1.367293286,0.555092886,5.406647824,1.24275396,0.558179012,0.716247082,0.41352788,4.758092268,1.967603809,2.655867243,0.740851718,1.732040609
F19Aug19_Wet_R2.csv,FCR,8/19/2019,7/29/2020,200,0.1,2,1,,,,305,304,19.26014355,0.041227455,0.06573171,0.372386763,0.196925754,0.135095069,0.101876511,1.428281317,0.541721135,7.445639728,1.594367389,0.486558914,0.645209665,0.333789302,5.665252951,1.891000826,2.756479323,0.68602032,1.932984855
B22Aug19_01_R1.csv,BVR,8/22/2019,8/4/2020,1,0.1,1,1,,,,300,300,15.28224766,0.078348459,0.081683578,0.181058684,0.082636546,0.083034207,0.079173235,1.445024541,0.710008866,2.789811025,1.042567766,0.983734063,1.031706972,0.988467964,2.216586098,2.191024347,2.180531249,1.004812175,1.04374346
B22Aug19_20_R1.csv,BVR,8/22/2019,8/4/2020,20,0.1,1,1,,,,300,300,17.17197277,0.077104159,0.082402732,0.184014861,0.083643869,0.08315382,0.080021243,1.455140582,0.713281511,2.686162012,1.068719681,0.990967486,1.029760709,0.985161657,2.233116005,2.199980265,2.212945354,0.994141252,1.045270795
B22Aug19_30_R2.csv,BVR,8/22/2019,8/4/2020,30,0.1,2,1,,,,300,300,18.20104388,0.075660853,0.081719127,0.183238005,0.082135897,0.082019396,0.078341418,1.427777346,0.724405571,2.711414034,1.080071451,0.996339054,1.043115242,0.994925856,2.24229029,2.230912586,2.234081388,0.998581609,1.048435153
B22Aug19_45_R1.csv,BVR,8/22/2019,8/4/2020,45,0.1,1,1,,,,300,300,14.97988002,0.075554648,0.07987884,0.17996757,0.082414814,0.081112843,0.076666815,1.479204669,0.724915793,2.917005983,1.057232639,0.984786592,1.041895898,0.969229146,2.253006805,2.183679862,2.218730894,0.984202216,1.074973759
B22Aug19_50_R2.csv,BVR,8/22/2019,8/4/2020,50,0.1,2,1,,,,300,300,18.60261585,0.147797187,0.181348181,0.190535806,0.077691634,0.096373992,0.116323741,1.480726486,0.780437855,1.617908948,1.227006991,1.881712872,1.558995436,2.334204756,1.050662899,2.452462336,1.977045901,1.240468082,0.667891466
B22Aug19_100_R2.csv,BVR,8/22/2019,8/4/2020,100,0.1,2,1,,,,300,300,14.14035144,0.034766689,0.04428563,0.266302305,0.138163081,0.093242754,0.072864878,1.409090737,0.520198042,7.355144379,1.273794869,0.47494983,0.607777455,0.320531577,6.013289299,1.927449099,2.856010727,0.674874601,1.896154698
B22Aug19_200_R1.csv,BVR,8/22/2019,8/4/2020,200,0.1,1,1,,,,300,300,18.01771994,0.052295653,0.073635732,0.281546424,0.141903125,0.114875339,0.094438059,1.48930441,0.616783685,5.027382098,1.408066004,0.641005566,0.779725175,0.518915504,3.823502758,1.984074862,2.450886548,0.80953354,1.502605276
F22Aug19_01_R2.csv,FCR,8/22/2019,8/4/2020,1,0.1,2,1,,,,300,300,10.91326889,0.054551753,0.06555953,0.214360724,0.104591538,0.091391261,0.079813576,1.467025559,0.667896363,4.935541165,1.201785957,0.7173501,0.821408259,0.626814861,3.269711102,2.049503509,2.345527586,0.873792114,1.310447966
F22Aug19_20_R1.csv,FCR,8/22/2019,3/23/2020,20,0.1,1,1,,,,300,300,26.38858478,0.203374096,0.221472693,0.324575581,0.134892835,0.13451225,0.158839949,1.428720082,0.653961093,2.089983984,1.088991655,1.646487171,1.394313554,1.641841789,1.465533183,2.406173622,2.412981584,0.99717861,0.849237462
F22Aug19_30_R1.csv,FCR,8/22/2019,3/23/2020,30,0.1,1,1,,,,300,300,23.0855224,0.186822793,0.20897714,0.302997389,0.124505062,0.124354284,0.140950985,1.432362707,0.645082282,2.272588714,1.118584824,1.680498126,1.482622772,1.678463008,1.449906857,2.433615025,2.436565757,0.998788979,0.883321685
F22Aug19_45_R1.csv,FCR,8/22/2019,3/23/2020,45,0.1,1,1,,,,300,300,23.22820107,0.157806819,0.188906765,0.293574738,0.123963286,0.124001893,0.139817194,1.436977054,0.652218493,2.28880402,1.197076063,1.523418404,1.351098242,1.523892844,1.554072123,2.368239388,2.367502073,1.000311431,0.886609742
